id,text,label
652,ACİL! kahramanmaraş göksun tombak mahallesi çadır ve kuru gıda yardımına ihtiyaçları var. yardım geliyor fakat tam olarak ihtiyaca yönelik değil Göksün üzerinden yol yıkılan köprülerden ve kardan dolayi kapali ulasım elbistan üzerinden oluyor. çağrı koca 05307021040,1
653,"Hatay Kadın Voleybol Takımı'nın bulunduğu bina için çok acil termal ısı kamerası gerekmekte.  Lütfen hala vakit varken kızlarımızı kurtaralım   Adres: Cumhuriyet mahallesi, Bostan sokak, Yeşilyurt apartmanı, No:1 Antakya Spor Salonu karşısı.",1
654,Kahramanmaraş Göksun Taşoluk köyü barınma ve erzak ihtiyaçları var lütfen paylasırmısınız teyitli numarasını atabilirim,1
655,Yemek barınma ihtiyacı vardır lütfen RT yapalım  Orduzu leylekpinari mahallesi çıkmaz sokak veysel Karani camisi yanı / Malatya,1
656,"1. AĞIZDAN TEYİT ETTİRDİM ACİL GIDA YARDIMI Fatma Çamkerten  Mimar Sinan mh. Kızılay cd. Kumeevler no11 Üç gündür gıda ulaşmıyor. Kanser son evrede, yatalak dede Kadın çok zor durumda. Kırıkhan/ Hatay 4 kişilik aile 05541274913 Fatma Hnm.",1
657,"YETERSİZMİŞ ACİL YARDIM GİTMESİ LAZIM ( TEYİTLİ )  HATAY / Samandağ yolu üzeri Koyunoğlu mahallesi Çamlık sokak No 19  Arkadaşımın ailesine ve bir çok insana yardım gerekiyor  battaniye, çadır, erzak, bebek bezi, hijyenik ped lazım  NAZLICAN AKSOY / 0539 478 54 45 @AFADBaskanlik",1
658,*ACİL YARDIM..!!!*  Arkadaşlar hataydan arkadaşımla konuştum depremden dolayi köylerdeler ve yardim gitmemis suya kiyafete ve yiyeceklere ihtiyaclari var Hatay Altınözü karbeyaz köyü iletişim: 5054172392 merve bayraktar  *TEYİTLİDİR..!!!!*  #deprem #hatay,1
659,TEYİTLİ!! ACİL YARDIM Altınözü Tepehan Köyü kendi imkanlarıyla hayatta kalmaya çalışıyor. Hiçbir yardım ulaşmamış.  Lütfen destek olalım,1
660,Acill retweet!!!  Adıyaman donuyor Çadır ihtiyaçları varmış .        Çukurtaş köyü Derebaşı mezrası Kahta/Adıyaman Teyitli bilgi 20.25,1
661,Narlıca mahallesi cumhuriyet caddesi 227.sokak no 12 aksan düğün salonu arkasındaki apartman tır garajı yanı bina no 12 Antakya  +90 (552) 404 66 88 türkan  Acil gıda ihtiyacı va,1
662,"Ahmet Taner Kışlalı Spor salonuna gıda, battaniye,kefen, ısıtıcı,mont yardımı lazım",1
663,ADIYAMAN   Adıyaman Çelikhan mestan köyünde gıda ve çadır ihtiyaçlari var hala erzak ulaşamamış kendilerine  +90 545 422 26 44 kemal abi,1
664,Hatay Antakya Tanışma köyü acil çadır ve erzak yardımı lazım çocuklar bebekler var iletişim numaraları 05326906575 05379976011,1
665,"Teyitli Bilgidir ❗  Adıyaman / Çelikhan ilçesi Kurudere mahallesi. Kıyafet,ayakkabı,mont öncelikli ihtiyaç günlerdir yardım ulaşmamış. Köydeki çocuklar 7-15 yaş arası çocuklar yetişkin Lütfen paylaşalım.",1
666,TEYİTLİ-MEHMET BALBABA-TELEFON SİNYALİ VAR OTOPARK BOŞLUĞUNDA OLDUĞU DÜŞÜNÜLÜYOR-ŞEKERDERE CADDESİ GO PETROL KARŞISI SEDA APARTMANI KMARAŞ ONİKİŞUBAT  ACİL TERMAL KAMERA,1
667,KAHRAMANMARAŞ/Kanlıkavak mahallesi bahçepınar caddesi no:20 kanlıkavak yolçatından sol yukarı çıksınlar babam yolda bekliycek ararlarsa bulurum onları dedi. ACİLEN ÇADIR İHTİYACI VARDIR!! FAKAT İSİM YAZDIRILMASI GEREK!!! İletişim No:0507 469 1946 TEYİTLİ BİLGİDİR!!  YAYALIMMM!!,1
668,Ekipmanları arttırın lütfen‼️ Jeneratör Vinç Hilti ihtiyacı var nolur yardım edin. Altınşehir mah. Bahçeşehir sitesi1 B blok Kat:1 Adıyaman/Merkez Serkan İnal ve ailesi enkaz altında 4 gün oldu,1
669,Hatay/iskenderun Gürsel mahallesi Teknik üniversitesi arka giriş kapısı karşısında Alina cafe var önlerinde afad çaldırı var Battaniye ve ısıtıcı lazım elektrikli soba kuru gıda ihtiyacı İletişim: 0 (507) 792 78 09,1
670,"MALATYA  Battalgazi mahallesi düzen sok no 33  Ali Süngü Telefon 0538 834 95 78  *Kalabalık bir aile, çadır haricinde gıda ve yakacak eksikleri var*",1
671,Merkez / Derekoyu Kahramanmaraş  Adı: Ali İletişim no: 0536 715 29 24                                         Köydeler yardım ulaşmamış soğuktan donmak üzereler. Kıyafet gıda odun kömür ihtiyaçları var lütfen yardım ulaştıralım. Teyitli bilgidir yayalım.,1
672,Maraş Elbistan bölgesinde gıda yiyecek içecek vs vardır. Acil en temel ihtiyaçlar soba kömür piknik tüpü iç çamaşırı çadır tencere katalik benzin ve mazot ulaşmamıştır. Bunlara şu an çok ihtiyaç vardır. Teyitlidir avukat Tarık Şahin  İletişim: 0 505 070 16 46,1
673,"TEYİTLİ arkadaşlar annemin akrabası lütfen yardımcı olun  8 aylık bebek için bez,mama ve kıyafet ihtiyacı var.   Malatya Kuluncuk Kızılhisar Fatoş Boyraz 05397987977",1
674,Hızlıca yayar mısınız?  Kahramanmaraş acil çadır ısıtıcı gıda yardımı lazım🙏🏻🙏🏻🙏🏻🙏🏻 İstiklal mah. Cumhuriyet CAD. Kahramanmaraş Çağlayancerit +90 541 728 08 27  Sevim Yiğit Dışarıda bekliyolar acil yardım gerekiyor,1
675,"ÇOK ACİL 🚨 EKSKAVATÖR- BÜYÜK BOMLU KEPÇE KISKACI LAZIM  Lütfen yayalim cok acil lütfen  HATAY-ANTAKYA, Odabaşı, Kanguru sokak, Özgür apartmanı 5 kişilik KARACA ailesi hala enkaz altında çok acil destek lütfen ",1
676,"KAHRAMANMARAŞ, TÜRKOĞLU İLÇESİ BEYOĞLU MAHALLESİNDE ARKADAŞLARIMIZIN ÇADIRA İHTİYACI VAR. ÇOCUKLAR SOĞUKTA BEKLİYOR😞 BU CİVARDA BİR YARDIM HABERİ GÖRÜRSENİZ İLETİN LÜTFEN.   CEP TELEFONU 0537 209 3590",1
677,Hatay yayladağı leylekli köyü  kuru gıda bebek malzemeleri bez vs battaniye ihtiyaçları var Antakya da evleri yıkılanlar da köye gelmişler yardım tırı ulaşmamış (enkazlar ulaşımı zorlaştırdığı için) zor durumdala,1
678,Malatya Battalgazi hidayet mah. Çalıkuşu sokak no 4 neşe Sarıkaya  0538 342 13 31  Gıda su battaniye ev hasarlı lütfen elden ele yayalim belki bir yardım getiren olur lütfen yayalım,1
679,KAHRAMANMARAŞ  ACİL VİNÇ LAZIM  Yenişehir mah/cumhuriyet bulvarı/köker sitesi No:4 B blok dulkadiroğlu/ iş bankasının olduğu site/   Gizem toprak 05545530467   vinç lazım,1
680,Nurdağı sakçagözü köyü bisküvi yemekten halsiz olmuş insanlar çadırlar kurulmuş Kuru gıda gelirse kendi yemeklerini yapabilme imkanları var  0536 739 7027,1
681,KAHRAMANMARAŞ‼️ Molla gürani mah. 61001/ 1.sok no: 20 Sümbüllü Karacaoğlan Parkı üstü ONİKİŞUBAT/KAHRAMANMARAŞ İsim soyisim: volkan musa aksakal  No: 538 878 9180 İhtiyaçlar:  Gıda  Su,1
682,"Antakya DEFNE ""Harbiye BP"" (benzin istasyonu) ye çadır lazım"" 15 20 kişi açıkta. Çadır lazım olan kişilerin telefonu: Semir MANSUR +90 535 584 16 00 Edip Mansur +90 532 365 18 96 9.02.2023 saat 20,30 da  tel.ile konustum dışarıdalar ateş yakarak korunuyorlar ACİL ÇADIR duyuralım",1
683,Karaali mahallesi Antakya/Hatay ihtiyaçları gıda su ve çadır. Hiçbir yardım ulaşmamış . Gelen yardımlar yolda yağmalanmış.,1
684,Allah rızası için şunu da yayın ne olur ya   KAHRAMANMARAŞ ACİL ÇADIR İHTİYACI ‼️  Dulkadiroğlu/ Kahramanmaraş  Ballıca Mahallesi Şeref Eroğlu Caddesi   0530 083 21 68,1
685,ALİTAŞI MAHALLESİ 1248 SOKAK UMUT APARTMANI B BLOK NO 1 KAT 3 NO 15 ADIYAMAN/MERKEZ  TERMAL KAMERA LAZIM LÜTFEN ACİLLL!!!!!,1
686,TEYİTLİDİR SES VAR VİNC LAZIM    HÜRRİYET 17. SK NO:14 46050 KAHRAMANMARAŞ MERKEZ EBRAR SİTESİ   POYRAZ AVCI (12 YAŞ) AKIN AVCI  DİLEK AVCI  İrtibat No:0552 547 3864,1
687,HATAY SAMANDAĞ İLK GÜNDEN BERİ YARDIM GİTMEMİŞ lütfen  Tekebaşı mahallesi Sutaşı Mahallesi Kuşalanı mahallesi Yeşilada mahallesi Favvar Mevki ve caddesi  ÇOK ACİL SU ERZAK BATTANİYE VE ÇADIR LAZIM LÜTFEN YAYIN ÇOK ACİL!!!!! 05358572832 0533 039 39 31 0530 065 03 44 0532 401 55 74,1
688,"‼️TEYİTLİDİR‼️ VİNÇ VAR IŞIK VAR  ACİL EKİP VE TERMAL KAMERA GEREK  Begüm Ciritci 88 saattir enkaz altında.  Hava boşluğu var ⚠SESLERİ GELİYOR EKİP LAZIM⚠  Antakya/HATAY Cebrail Mahallesi, Fatih Caddesi, No:13, Katipoğlu Apartmanı  Özkan Uçar: 5323638123 Ümit Ciritçi:5346577770",1
689,ihtiyaçlar aynı çadır su gıda Altın ova mahlesi altın ova sokak no 265 ONİKİŞUBAT ilcesi kahramanmaraş ferhat çalışkan 05459418220,1
690,Abdülkerimyorgun caddesi yenimahalle şok ev no 76 hatay samandağ  0537 783 5198 bu adreste ciddi sayıda evsizler var ve hala vinç yardımı enkaz yardımı gelmemiş gıda yardımı var fakat çadır yok ısınamıyorlar bu numarada şebeke sorunu var arada bir tekrar deneyin,1
691,"TEYİTLİ ÖLÜM TEH. ACİLİYETLİ  Malatya Doğanşehir Karaterzi köyü ve çevre köylerinde evler yıkılmış insanlar kar altında dışarda derme çatma yaşamaya çalışıyor. Öncelikli ihtiyaç jeneratör , temel gıda ve barınma ekipmanları  05373889473 Mahmut Çakır  0 (537) 890 39 38 Hasan Basri",1
692,"Erkan kocaoğlu 05334776882 Karataş, 103410. Cd. 1-3, 27470 Şahinbey/Gaziantep Battaniye, Gıda, Su",1
693,"“Acil yardım!!!!! yemek, bez, çocuk kıyafeti lazım!!!!!   Türkoğlu kaymakamlığına yakın, Gaziler 3013 sokak no 31 TÜRKOĞLU/MARAŞ”  Ümmühan sarı 0553 387 9773 @AFADBaskanlik @DepremDairesi @BabalaTv #depremsondakika #Kahramanmaras",1
694,‼️ACİLL TEYİTLİ‼️ ‼️KAHRAMANMARAŞ EKİNÖZÜ  ‼️+90 544 572 66 90 said  ⚠️yüyeceği içeceği geçtim millet soğuktan ölücek nerde bu millet  Nolur yardımedin çadırlarda millet dondu acilen battaniye ısıtıcı gitmeli,1
695,"İletişime geçildi.  6 aile var toplam 20 kişi var. Gıda ihtiyacı varmış. Köy merkezine gıda desteği gelmiş ama yetişememişler.  Battaniye ve ısıtıcı ihtiyacı  Kıyafet ulaşmış, ama çadır yok çatı alında kalıyoruz dendi.  Maraş Afşin Altaş mahallesi",1
696,"MALATYA- ARKADAŞLAR ÇOK ACİL. 2 gündür  YEMEK YEMEMİŞLER ÇOK KOTÜ durumdalar.  Köye ulaşılması gerek Bebek mama, kuru gıda vs iletilmesi gerek. MALATYA AKÇADAĞU GÜZYURDU KOYÜ İBRAHİM DİLGİN 05378274986",1
697,YARDIM : Malatya Akçadağ İkinciler Köyü  yardım yetersiz koca köye 2 koli gitmiş gıda bot mont kıyafet atkı bere çorap battaniye yorgan ÖZELLİKLE ÇADIR lazım bir an önce yardımın ulaşması gerekiyor İKİNCİLER KÖYÜ DAĞINIK VE ÇOK BÜYÜK   Malatya Akçadağ İkinciler Köyü  05539064244,1
698,"Hatay Hassa ardıçlı Bu adrese lütfen gıda , elbise , temek ihtiyaç ne varsa yardım gönderebilirmisiniz ?????? Lütfen yardım ulaşmıyormuş.",1
699,"Adıyaman merkezde evleri enkaz olan aile gidecek yer bulamıyor. Barınma, gıda desteği çok acil lazım  İletişim Numarası: 0(543) 619 40 53",1
700,"ADIYAMAN ‼️  gölbaşı civkur tavuk çiftliği lojman evleri  Cumali Tokgöz 0 (539) 322 54 30  Acil olarak elektrikli ısıtıcı, ufo, gıda  Ve büyük beden kıyafet yetiskin için mont vs. Isıtıcı ufo en acil olanıymış",1
701,O RH (+) Kana acil ihtiyaç var trombosit  500 yataklı devlet hastanesi ŞANLIURFA  İrtibat numarası 0552 074 69 11‼‼‼ Acil kan ihtiyacı var!!!,1
702,ANTAKYA TEYİTLİ  2 yetişkin 1 BEBEK SESLERİ GELİYOR KEPÇE lazım Lütfen sesimizi DUYUN! Ekinci Mahallesi İnönü Bulvarı Alya Uçar Apt. No:128 TUTKU PASTANESİ İrtibat;Yusuf Yonca: 0532 744 96 46 Zafer Demirdöven: 0536 244 73 09,1
703,"Teyitli:  Kahramanmaraş, Köseli Mah. Müdürler Sok. Küme Evleri No: 60/1  Acil çadır ihtiyacı var. Aynı zamanda battaniye, gıda ihtiyacı var, elektrik olmadığı için de powerbank ihtiyaçları olduğunu belirtiyorlar.  İletişim bilgisi: 0546 578 39 44",1
704,‼️bu adreste 3 4 tane bebek varmıs ‼️ bebeklere gıda yardımı gelmiş köy halkına gıda ve çocuklar için giysi gerekiyormuş yardım edelim Büyük Hasancık köyü ilkokulu merkez Adıyaman iletisim: +90552 814 5232,1
705,"Arkadaşlar Hatay hassa mevkinde bebek maması,bebek bezi, bebek maması,su,gıda,biberon,battaniye gibi ihtiyaçları olan tanıdığınız varsa 05073499301 telefon numarası üzerinden iletişime geçebilirsiniz. İletip yayalım lütfen.",1
706,Hatay/İskenderun Numune mah. 186 sokak No: 14  05349164014 = Görkem Duman Erzak özellikle kuru gıda su giysi bebek bezi 5 numara bebek maması 3 numara fener,1
707,"Yeşilyurt mah. Fatihsultan mehmet cad. No=35 a onikisubat k.maraş  Gıda, kıyafet ve ısınmak için odun kömür sıkıntısı yaşanıyor. Acil destek bekliyorlar. Köye çadır bile ulaşamamış arabada yaşamaya çalışıyorlar. Bebekler var. İletişim: +90 (538) 337 36 56 / Sultan Parlak  acil!",1
708,"RT❗ TEYITLI, güncel 9 şub 21:50  ‼️Kahramanmaraş'ın Nurhak ilçesi ve köyleri  Yakacak, Gıda, Yakıt, Mazot, Isınma, Barınma ihtiyaçları var. YOLLAR YIKILMIŞ, ulaşım zormuş ama oraya ACİL YARDIM istiyorlar  terk etmek isteyenler var ama benzin bulamıyorlar",1
709,Göksun yağmurlu köyü Abdurrahman Kolukısa 05427173346 gıda ve  çadır ihtiyaçi vardır şimdiden teşekkürler,1
710,"Kahramanmaraş, Köseli Mah. Müdürler Sok. Küme Evleri No: 60/1  Acil çadır ihtiyacı var. Aynı zamanda battaniye, gıda ihtiyacı var, elektrik olmadığı için de powerbank ihtiyaçları olduğunu belirtiyorlar.  İletişim bilgisi: 0546 578 39 44 ACİL",1
711,"Kuzenim Aliye Ayfer Geçmen -Öfkeli, kizi :Rabia Öfkeli ve esi Metin Öfkeli göcük altinda! Bölgeye vinç gerekli Armutlu mahallesi Haci durmus sokak Öfkeli apartmani Taksi duraginin, pazartesi pazarin karsisi. AFAD: 03261120000 Iletisim/duyan/gören: +90 537 780 54 17",1
712,Gazidemircioğlu caddesi kayabaşı mahallesi atabey apartmanı kat:4 no:10 dulkadiroğlukahramanmaraşta enkaz altında. Bulunduğu konuma acil termal kamera gerekiyor.#depremsondakika #Turkey #earthquakeinturkey,1
713,"-KAHRAMANMARAS  !!!! ÇOK ÖNEMLİ !!!! Kahramanmaraş Döngel köyü (döngel mağaraları) kümeevler kayseri ana yolunun kenarı 100 kişilik çadır lazımTemel gıda en çok çadir çocuk bezi mamalar yok,o civardaki köylerde çok mağdur",1
714,"ACİL YARDIM (TEYİTLİ‼️‼️)  Taşoluk köyü Göksun/Kahramanmaraş acil yardım gerekiyor. Kendi imkanlarıyla çadır kurmuşlar ama hava çok soğuk çadırlar yeterli değil. Gıda ve su ihtiyaçları var. Çok kötü durumdalar lütfen. Bebekler, küçük çocuklar varmış. Lütfen acil yardım!!!!",1
715,Hatay kırıkhan kamberli köyü oda arkadaşım +90 533 091 12 94 ismail lütfen o tarafta olan ulaşsın kendi aracı var kırıkhana gelip alabilirim diyor  11 aile var  kuru gıda elibse ihtiyaçları var yardımcı olur musunuz,1
716,"Değirmenyolu mahallesi 6823. Sokak 4/2/3  Defne/Hatay  Hayattalar ama gıda, bataniye, ısıtıcı vs yardıma ihtiyaçları var",1
717,"🔴TEYİT🔴 Bu adrese acil kadın kıyafeti, iç çamaşırı, ped, su, gıda ve çadır ihtiyacı var.  Adres: Kürecik köyü, Daraca Mahallesi, Akçadağ/MALATYA İletişim: 0545 530 24 21 (Hivda) 0546 225 17 59 (Beritan)",1
718,"Diyarbakır'da bebek bezi, mama ve gıda ihtiyacı olan aileler şu numaralar ile iletişime geçsin: 05327275717 05326801242 📌Bizim market şubeleri tarafından adreslere en kısa sürede teslim edilecektir.",1
719,"Defne belediyesi Koçören mahallesi yukarı Koçören sk. Gül villaları  Çok fazla sayıda çadır lazım çoğu insan dışarda kalıyor   Islak mendil, ped, su, bebek bezi, temel gıda, iç çamaşırı, çorap, mont ya da kalın ceket vb   +90 (536) 594 53 94",1
720,"*TEYİTLİ BİLGİ* Az önce arkadışımla konuştum. Hatay Defne ilçesi , Dursunlu mahallesi acil çadır ve battaniye ihtiyaçları var özellikle çadır hava çok soğuk çocuklar soğuktan üstlerine poşet vb. ne bulsalar serecek duruma gelmişler.  İletişim Ahmet Uygun +905355488676",1
721,Elbistan cumhuriyet mahallesinde yakacak odun kömür ihtiyacı varmış. Acil bi şekilde ısıtıcı malzeme ihtiyacı var.,1
722,AKEVLER MAHALLESİ 4.AKEVLER SOKAK IRAZ APARTMANI ANTAKYA/ HATAY  AYAKLI IŞIK EL FENERLERİ KOVALAR TERMAL İÇLİK  ÇORAP  HAYDAR&MERVE&ADA MURSALOĞLU YARDIM BEKLİYOR!,1
723,"Defne belediyesi Koçören mahallesi yukarı Koçören sk. Gül villaları  Çok fazla sayıda çadır lazım çoğu insan dışarda kalıyor   Islak mendil, ped, su, bebek bezi, temel gıda, iç çamaşırı, çorap, mont ya da kalın ceket vb   +90 (536) 594 53 94",1
724,"Kahramanmaraş / Afşine ACİL gıda,ilaç,ısıtıcı,battaniye ve yatak ihtiyaçları var. Özellikle ısıtıcı ihtiyaçları var çünkü afşinde hava şuan çok soğuk. Bölgede afad çalışıyor fakat koordinasyon sorunu var ve yardımlar ulaşamıyor. LÜTFEN ACİL DESTEK 0539 204 4682 Eren Erkan",1
725,"Malatya hekimhan ilçesi girmana mahallesi akpinar küme evler, Yahyali küme evleri gokceler küme evleri / hiç yardım ulaşmadı. Yiyecek kuru gıda yakacak kömür  ve giyecek & battaniye tel: +90 530 200 04 89 Yücel bey",1
726,ACİL!  Asker arkadaşım kardeşim Emin Güngör ve ailesi depremde evlerini kaybetti.. Bulundukları köye acilen ÇADIR desteği verilmesi gerekiyor! Temel ihtiyaçları ne durumda bilmiyorum.. LÜTFEN DESTEK OLALIM ARKADAŞLAR ACİL!!!  Malatya Yeşilyurt bindal köyü Cep; +90 (544) 964 52 03,1
727,Malatya Akçadağ bölüklü köyünde insanlara soğukta ölecekler bütün köy halkı yaşlı ilaçları yok aç susuz ısınacak bişey yok yardım edin köyün bütün yolları kapalı kar ve fırtınadan dolayı lütfen yardımcı olun tel :053-504-92043 Hasan kiraz,1
728,"Beyoğlu mahallesi, şehit İsmail Orçan bulvarı no:32 Türkoğlu / Kahramanmaraş +905388623929  Tanju Ulu  Acil çadır desteğine ihtiyaç vardır. Yardımcı olun lütfen. Belirtilen adrese yardım gitmemiş. Güncel bilgidir. İletişim halindeyiz.",1
729,4 GÜNDÜR SU YOK Güneysöğüt mahallesi Defne ilçesi / Hatay adresine 500 kişilik çadır ve gıda yardımı gerekiyor. 4 gündür su dahi ulaşmamış.   Emre Kaplan Telefon: 0537 431 28 06,1
730,"KAHRAMANMARAŞ ‼️  30 kişi, bebekler var, komple hiçbir yardım gitmemiş her türlü gıda, kıyafet ihtyiacları mevcut   Türkoğlu uzunsöğüt mahallesi yeşilyöre yolu kayapınar mevki küme evleri  türkoğlu  Mehmet kelepir 0553 416 35 46",1
731,ÇOK ACİLLLL ÇOCUKLAR DONARAK ÖLMEK ÜZERE ÇADIR ERZAK GİYİSİ İHTİYACI VAR Kahramanmaraş merkez/Onikişubat dadağlı mah. merkez sok. No:415,1
732,"Kahramanmaraş /onikişubat /Döngel mahallesi/Döngel küme evler  05530136428 Abdullah Gök Çadır, yetişkin bezi, gıda ihtiyacı çok acil aynı zamanda battaniye ve ısıtıcı ihtiyacı var teyitli hiç yardım ulaşmamış insanlar açlık ve soğuktan neredeyse ölmek üzereler. Yardım acil",1
733,MUHTAR NUMARASI TEYİTLİ YAYALİM YENİ  Battaniye yetiskin bezi cadir Çocuk kiyafeti  Gida maddesi Su Çocuk bezi Ayakkabı Engelli birey(yürüme engelli) İlaç gerekiyor   Hatay/Altınözü/Oymaklı köyü Muhtar  Fadıl Balsever 05365093743 En doğru şekilde muhtarla iletişime geçebilirsiniz,1
734,#Hatay /Kirikhan Resatli Koyu   Hiç yardım gitmemiş   O bölgede olan lütfen arkadaşlarımız gıda su battaniye yardımı götürsün   Teyitli beni aradılar   +90 530 503 65 31,1
735,"KIRIKHAN/HATAY ‼️  4 kişilik aile, üç gündür gıda ulaşmamış. kanserin son evresinde yatağa bağımlı bir yaşlıları var.  Fatma Çamkerten: 0 554 127 49 13 (ulaşılmazsa abisinin numarası: 05533050121) Mimar Sinan Mh. Kızılay cd. Kumeevler No: 11",1
736,Hayrullah mah. 27.sok. hisar apt. Kat:5 no:14 Onikişubat/Kahramanmaraş İnce bir çocuk sesi geldi. Bölgeye TERMAL KAMERA VE SES DEDEKTÖRÜ LAZIM. İletişim +90 551 061 89 36 +90 507 499 94 36  ALLAH RIZASI İÇİN YARDIM EDİN ÖLÜME TERK ETMEYİN NOLUR çocuk sesi geliyor,1
737,Güncel teyitli:  7 kişi ısı alınmış Cebrail mah. 3203 sk. Kent apartmanı Antakya HATAY  İhtiyaçlar ekskavatör jenaratör kablo,1
738,"❗️❗️❗️ ACİL YARDIM ❗️❗️❗️ 📍 Türkoğlu/Kahramanmaraş  Şekeroba Mahallesi soğuk ve açlıkla mücadele ediyor. Yiyecek, kıyafet, çadır, battaniye, powerbank ihtiyaç.  Türkoğlu/Maraş  İletişim Ahmet Süt: 0538 620 69 69",1
739,Hatay Toprakhisar köyü ACİL Çocuk kıyafetleri  Battaniye Çadır Su  Yemek Hiçbir şeyleri yokmuş  Acil yardım gerekiyor  @BabalaTv   @PincTivi   @FratAlbayram,1
740,Teyitli Şanlıurfa eyyübiye ilçesi buhara mahallesinde bulunan camiye sıgınan arkadaslar ve aileler cocukları için ve kendileri için yiyecek ve ısınma yardımı istiyorlar teyitli bilgidir. İrtibat no 0543 414 88 34 Muhittin Akdemir  @ProfDemirtas    @ahbap    @AFADBaskanlik,1
741,❗️AMBULANS❗️ Cumhuriyet Mahallesi 302 Sokak Gökkuşağı Sitesi B Blok Hatay/Kırıkhan.  ❗️AMBULANS❗️ Yine Hatay/kırıkhanda lütfen paylaşalım,1
742,Kırıkhan için acil çadır lütfen yardım edin çadır yardımına çok ihtiyaçları var lütfen  @AFADBaskanlik   @OguzhanUgur   @haluklevent   @BabalaTv,1
743,-KAHRAMANMARAŞ- 0 543 368 86 96 Kahramanmaraş Çağlayancerit ilçesi helete (Düzdağ) köyü köy sağlam çok sayıda insan var insanların sığındığı bi köy hiç gıda yok su bitmek üzere acil yardım destek gerekli,1
744,"HATAY KIRIKHAN  az önce gönderdi yardım gönderilmemiş bebek maması, bezi, ısıtıcı gıda gerekiyormus",1
745,KAHRAMANMARAŞ orman bölge kavşağı imam hatip ortaokulu bahçesinde 9 aile derme çatma çadırlar içinde hayat mücadesi veriyoruz4 TANE BEBEĞİMİZ VAR 8 tane çocuğumuz var.  Lütfen çok acil çadır ısıtıcı battaniye kıyafet gıda gerekli!!!! Durdu Babur 0541 630 6872,1
746,ANKARA AHMET TANER KIŞLALI SPOR SALONU  öncelikli olarak gıda ihtiyacı varmış yardım götürebilecekler için sabaha kadar açık,1
747,TEYİTLİ BİLGİ ÇOK ACİL ‼️🚨‼️🚨  Defne belediyesi ÇÖKEK KÖYÜ Hatay/Antakya Dört gündür yardım gitmiyor. Çadır battaniye su bebek bezi gıda her türlü yardıma ihtiyaçları var  İletişim: 05339788608➡️Ertuğrul @AFADHatay   @AFADBaskanlik   @DepremDairesi   @Haydi_Ahbap  #deprem #ACİLYARDIM,1
748,"-HATAY  Çadir battaniye mont 12 ve 9 yasinda Çocuklarim var ayakkabi Çorap powerbang  jenarator kuru gida su Çocuklar iÇin süt islak mendil kadin pedi. yag kahvaltilik 37,36, 39, 40 numara botlar giyecek beden L. Adres, güzelburÇ Mahallesi,Istiklal cad. 14 no.25 .tel. 05058534697",1
749,Mesaj   HALA ÇADIR GİTMEDİ   Adıyaman cumhurıyet mahallesi 25107.sokak  Sığınacak yerimiz yok sokakta kalıyoruz çadırlar için millet savaş veriyor burada. #adıyaman   Lütfen duyuralım,1
750,🚨🚨TEYİTLİ🚨🚨  GÖKSUN ESENKÖY MAHALLESİ KÜME EVLERİ NO 108 KAHRAMANMARAŞ  SEZER SÖYLER: 0535 043 5912  🚨🚨 MAHALLENİN TAMAMI ERZAK SIKINTISI ÇEKİYOR ÇOK ACİL YARDIM GİTMESİ LAZIM 🚨🚨 @DepremDairesi @AFADBaskanlik @ahbap @haluklevent @ProfDemirtas @gutitoli @JrokezFTW #MARAS,1
751,"🚨 ÇOK ACİL‼️ YARDIM‼️ HATAY📍  500 kişilik çadır ve gıda yardımı gerekiyor. 4 gündür su dahi ulaşmamış.   Güneysöğüt Mahallesi, Defne/Hatay  İletişim: Emre Kaplan: 0537 431 28 06",1
752,Antakya Hatay Hüseyli köyü gıda su ihtiyacı var merkezden buraya yardım çok az geliyor burda 3 köy var acil destek gerekli  iletişim: 05312882789,1
753,"Teyitli:  Kahramanmaraş/Kırıkkilise Köyü'ne acil olarak çadır ve temel gıda, giyecek ihtiyacı var. Dağ köyü olması nedeniyle yardımlar çok kısıtlı kalmış, insanların acil olarak yardıma ihtiyacı var.  İletişim numarası: Eren Boyer - 05354623676",1
754,"Hatay-Kırıkhan/Ceylanlı Köyüne destek bekliyorlar. Acil olan ihtiyaç listesi; -Battaniye, ısıtıcı, jeneratör,su,çadır,bebek maması,bebek bezi,bakliyat,kuru gıda,ekmek,kışlık kıyafetler, konserve gıdaları Yayalım lütfen!",1
755,Diyarbakır/Kayapinar KENT MEYDANI  Çadır başına yalnızca 1 battaniye düşüyor. Çok acil gıda ve battaniye yardımına ihtiyaçları var lütfen duyurun!! tam adres: Mezopotamya mahallesi Kayapinar/Diyarbakır,1
756,YAYALIM! HİÇBİR AYNİ YARDIM ULAŞMAMIŞ.   acilen gıda ve ayni yardımlar buraya da yönlendirilebilir mi? Ve acil çadır ihtiyacı var.   Alsancak mahallesi.216 sokak ayasofya market no 26 Kırıkhan hatay. Hülya Kurt 0542 4070972,1
757,"Açık adres: Mehmet Hayri Özkeçeci Spor Kompleksi  (Selahattin eyyubi,sanayi nolu caddesi no:1 27080 şehitkamil/gaziantep)  İsim Soyisim: Mustafa METE  Kişi sayısı: 3 yetişkin, 4 çocuk  İhtiyaç listesi: Çadır, gıda, su, süt, battaniye, ısıtıcı  @BabalaTv    @haluklevent",1
